968,ECHIDNA,HYBRID BUCHIAGE TRANCE,HuΣeR,24,146,echidna,,,
969,Egret and Willow,FUTURE BEATS,Dirty Androids,24,196,egretwil,,,
970,elemental bender feat. Kanae Asaba,EDM,MK,24,135,elbender,,,
971,FUZIN RIZIN,HYPER DIGIMETAL,SOUND HOLIC feat. Nana Takahashi & 709sec.,24,190,fuznrizn,,,
972,Go Ahead!!,TRANCE CORE,Ryu☆ Vs. Sota,24,200,goahead,,,
973,GuNGNiR,REQUIEM PSY,Gram,24,222,gungnir,,,
974,HADES,HARDSTYLE,Massive New Krew,24,155,hadesmnk,,,
975,HAPPY★RUSH,HAPPY,P*Light,24,185,happyrsh,,,
976,Honey Trap,HYPER TRAP,Expander,24,160,honeytrp,,,
977,INVISIBLE STRIX,NEUROFUNK,L.E.D.,24,184,invstrix,,,
978,Lost wing at.0,DRUM'N'BASS,猫叉Master+,24,185,lostwing,,,
979,Macuilxochitl,PIANO CONTEMPORARY,TOMOSUKE,24,148,macuil,,,
980,Magical,KAWAII FUTURE BASS,Snail's House,24,174,magical,,,
981,Mare Nectaris,EXPERIMENTAL,神楽,24,256,marenect,,,
982,Modular Technology,TECHNO,Sota Fujimori,24,170,modulart,,,
983,Music is The Answer,TURBOFUNK,C-Show,24,128,msanswer,,,
984,nostos,NOSTALGIA,Setaria Virtuoso,24,86-144,nostos,,,
985,OOO,BUBBLEGUM DANCE,Ryu☆ feat.moimoi,24,140,ooo,,,
986,OTENAMI Hurricane,POP BREAKCORE,t+pazolite,24,215,otenamih,,,
987,PAPAYAPA BASS,MONDO-GROOVE BASSHOUSE,かめりあ feat. ななひら,24,147,ppypbass,,,
988,Piano Samurai,BEAT PIANO MUSIC,maras k(marasy+kors k),24,170,pianosam,,,
989,Quakes,HARD BREAK BEATS,dj Hellix,24,190,quakes,,,
990,RAIN,TRANCE,dj TAKA,24,159,rain,,,
991,Rave Cannon,SPEED RAVE,kors k,24,160,rvcannon,,,
992,Remedy feat. Kanae Asaba,哀愁EUROBEAT,Y&Co.,24,165,remedy,,,
993,RISING FIRE HAWK,HARDSTYLE,L.E.D.-G,24,157,risehawk,,,
994,ROTTERDAM SHOGUN,RDM,ABDI from ジャカルタファンクブラザーズ,24,199,rtshogun,,,
995,SAMURAI-Scramble,TECH BREAKBEATS,DJ Mass MAD Izm*,24,150,samurais,,,
996,Sarutobi Champion is 拙者,PIECED MAKIBISHI,Project B-,24,130-195,sarutobi,,,
997,SAY BAY,SHINOBI RAVE,P*Light,24,165,saybay,,,
998,Seaside Labyrinth,80's SYNTH FUNK,Dirty Androids,24,136,seasidel,,,
999,Seize the Day,FUTURE BASS,DJ'TEKINA//SOMETHING feat.yuyoyuppe,24,140,seizeday,,,28
1000,Selfish Sweet,R&B,OSTER project feat. かなたん,24,135,selfishs,,,
1001,SEQUENCE CAT,TECHNO,SLEDLAKE (SLAKE & L.E.D.),24,145,sequence,,,
1002,Shoot'Em All,DETROIT TECHNO,Manabu Namiki,24,152,shoot_em,,,28
1003,shuriken,CHIPTUNE,ヒゲドライバー,24,160,shuriken,,,
1004,SINOBUZ Fantasy,CANDY ROCK,Noria,24,190,sinobuzf,,,
1005,Sky High,ANTHEM,Cuvelia,24,153,skyhigh,,,
1006,Snakey Kung-fu,ASIAN CONTEMPORARY,金獅子 vs 麒麟 feat. 獏,24,156,snkungfu,,,
1007,Steel Edge,DRUM&BASS,Maozon,24,177,steledge,,,
1008,Summerlights(IIDX Edition),HARDCORE RAVE,DJ Noriken,24,175,summerlt,,,
1009,Super Rush,HARDTEK,kors k,24,190,superush,,,
1010,Surf on the Light,ELECTRO FUSION,Tomoyuki Uchida,24,60-160,surfon,,,
1011,Sweet Clapper,J-POP,livetune+,24,162,sclapper,,,
1012,The Commanders,HARDSTYLE,USAO,24,150,tcommand,,,
1013,TOGAKUSHI,HARD TRANCE,SETUP,24,152,togakusi,,,
1014,Umbral,UPLIFTING TRANCE,Maozon,24,138,umbral,,,
1015,Venom,JUMP UP/HARDCORE,kors k vs L.E.D.-G,24,190,venom,,,
1016,Vermilion,HARD HOUSE,Remo-con,24,143,vmilion,,,
1017,Warrior,MAINSTREAM HARDCORE,DJ CHUCKY feat. Jonjo,24,175,warrior,,,
1018,XINOBIKILL,CYBER JAZZSTEP,SOUND HOLIC feat. Nana Takahashi,24,164,xinobikl,,,
1019,yamabiko (SINOBUZ Edition),夏の夕暮れと、DUBSTEP。,かめりあ,24,154,yamabiko,,,
1020,Yellow Sketch(RX-Ver.S.P.L.),ALTERNATIVE ELECTRO,高田雅史,24,176,ylsketch,,,
1021,イザナミノナゲキ,WORLD/ELECTRONICA,猫叉Master,24,195,_izanami,,,
1022,〆,HiTECH,lapix,24,160,_shime,,,
1023,ちらちら・はらはら,ACEDIA,NU-KO,24,180,_crahara,,,
1024,ディッシュウォッシャー◎彡おいわちゃん,ネオスカ電波,ARM×狐夢想 feat. 山本椛,24,210,_dw_oiwa,,,
1025,焔極OVERKILL,HARDCORE,RoughSketch Vs. L.E.D.-G,24,192,_enkyoku,,,
1026,火影,HIP HOP,RoughSkreamZ feat.楽天斎,24,136,_hikage,,,
1027,禍根,ORBITALIC FUTURE BASS,U1 overground,24,170,_srcof_c,,,
1028,九尾狐夜行,ORIENTAL FUSION,天狐,24,145,_kyubi,,,
1029,月雪に舞う華のように,FOREST SNOW,猫叉Master,24,70-125,_tkiyuki,,,
1030,獅子霞麗ノ舞,DRAMATIC WALTZ,HuΣeR,24,100,_sskasum,,,
1031,次葉 -turn the page-,POP ROCK,小寺可南子,24,180,_jiyou,,,
1032,刃図羅,LAST ARTS,猫叉Master vs HuΣeR,24,165,_buzra,,,
1033,津軽雪,MICHINOKU,罠師 VS 安室,24,160,_tgryuki,,,
1034,冬椿 ft. Kanae Asaba,HYPER ENKA POP,Xceon,24,155,_fuyutbk,,,
1035,童話回廊,空想ファンタジーシリーズ,DJ TOTTO,24,262,_dowakai,,,
1036,忍恋花,忍歌,黒脛,24,189,_snbrnka,,,
1037,恋はどう？モロ◎波動OK☆方程式!!,理系ポップ,あべにゅうぷろじぇくと feat. 佐倉紗織 produced by ave;new,24,128,_koihado,,,
1038,鴉,CROSSBREED,L.E.D.-G,24,190,_karasu,,,
1039,1001 -ESCAPE-,JAZZ ROCK,SOUND HOLIC feat. Nana Takahashi,25,147,1001escp,,,
1040,2 Player,BEAT PIANO MUSIC,maras k/marasy×kors k,25,129-220,2player,,,
1041,255,HYPER SPEED RAVE,255,25,255,255_255,,,
1042,AA -rebuild-,RENAISSANCE,D.J.Amuro,25,174,aa_rebld,,,
1043,Abraxas,DUBSTEP,SYUNN,25,165,abraxas,,,
1044,ACCELERATE,SYNTH-TECH,Sota Fujimori,25,153,accelert,,,
1045,Acidiva 303,HARD DANCE,ni-21,25,150,acdva303,,,29
1046,Alpheratz,PIANO TRANCE,Xceon,25,154,alphratz,,,
1047,Amor De Verao,熱帯 THE BASS,かめりあ feat. ななひら,25,138,amrverao,,,
1048,ANAGMA,PSY TECH DANCE,C-Show,25,150,anagma,,,
1049,ANCHOR,STYLISH CROSSOVER,"BEMANI Sound Team ""HuΣeR Vs. SYUNN""",25,180,anchor,,,
1050,Antigravity,HARDCORE DANCE SPEED,t+pazolite,25,222,antigrav,,,
1051,Arca,GENESIS,"BEMANI Sound Team ""Akhuta Works""",25,185,arca,,,
1052,Around the Future,CYBERCORE,Maozon vs. C-Show,25,162,a_future,,,
1053,Back Spin Sweeper,WAGON WHEEL TRANCE,DJ TOTTO,25,155,backspin,,,
1054,Battleground,SCHRANZ,kors k,25,165,btground,,,
1055,Be a Hero!,DIGITAL THRASH PUNK,中島由貴,25,190,b_a_hero,,,
1056,Beast mode,SPEED EURO,"BEMANI Sound Team ""TAG""",25,195,beastmod,,,
1057,Best of Me,CYBER LIQUID FUNK,Maozon,25,177,bestofme,,,
1058,Boomy and The Boost,NEO JUNGLE,Eagle,25,174,booboost,,,
1059,Break Stasis,DRUMSTEP/HARDCORE,Hommarju & Akira Complex,25,184,brstatis,,,
1060,ChaserXX,CYBERNETICS PIANO HOUSE,HuΣeR,25,140,chaserxx,,,
1061,Chemical Cookie,FUTURE BASS,YUC'e,25,180,chemicoo,,,
1062,City Never Sleeps (IIDX Edition),DRUM&BASS,Dirty Androids,25,178,citynvrs,,,
1063,COSMIC☆WONDER☆REVOLUTION,COSMIC POP,猫叉Master+,25,152,cosmicwd,,,
1064,DEADHEAT,HARDCORE,DJ Myosuke,25,200,deadheat,,,
1065,DEATH†ZIGOQ ～怒りの高速爆走野郎～,世紀末コア,"L.E.D.ALiCE(DJ NAGAI Vs. BEMANI Sound Team ""L.E.D.-G"")",25,200,dthzigoq,,,
1066,DropZ-Line-,PUMPCORE,Getty vs. DJ DiA,25,50-400,dropz_ln,,,
1067,Eine Haube ～聖地の果てにあるもの～,VELLUM,AIKO OI,25,170,einehaub,,,
1068,EMERALDAS,IRREGULAR DJENT STEP,"BEMANI Sound Team ""HuΣeR vs dj Hellix""",25,88-176,emeralds,,,
1069,encounter,DRUM'N'BASS,猫叉Master+,25,190,encountr,,,
1070,Exhaust Hype,HARD BASS HOUSE,DJ Noriken,25,147,exh_hype,,,
1071,Expanded !!,MIDDLE EASTERN TWERK,"BEMANI Sound Team ""Expander""",25,200,expanded,,,
1072,Fervidex,ARTCORE,Feryquitous,25,191,fervidex,,,
1073,FIRE BALL,SPEED STAR,"BEMANI Sound Team ""RACER-X""",25,188,fireball,,,28
1074,FREEDOM,HYPER DUBSTEP,USAO,25,150,freedom,,,
1075,From Time To Time,TECH HOUSE,sanodg,25,140,fromtime,,,
1076,FUTURE is Dead,HOLIC,C-Show,25,110,futuredd,,,
1077,Get Up! feat. Kanae Asaba,TROPICAL HOUSE,MK,25,130,get_up,,,
1078,HAT TRICK,HANDZ STYLE,P*Light,25,150,hattrick,,,
1079,Hella Deep,FREESTYLE,MASAYOSHI IIMORI,25,132-150,helladep,,,
1080,HYPE THE CORE,GABBA,DJ CHUCKY,25,190,hypecr25,,,
1081,I Love You,EURO TRANCE,O/iviA,25,170,iloveyou,,,
1082,I'm Coming (2017 Version),ダンスミュージック,Pa's Lam System,25,135,imcoming,,,28
1083,Illusionary Waterlily,EMOTIONAL RAVE EUPHORIA,DJ Noriken,25,180,illuswtr,,,
1084,Initiation,00's TECHNO,"BEMANI Sound Team ""謎の勢力""",25,160,initiatn,,,
1085,Let's Bounce !!,FUTURE HOUSE,"BEMANI Sound Team ""Sota F.""",25,138,ltbounce,,,29
1086,"Life Is A Game ft.DD""ナカタ""Metal",UPTEMPO HARDCORE,RoughSketch,25,195,lifegame,,,
1087,LIGHTS ft. EVO+,EMO BREAKS,lapix,25,145,lits_evo,,,29
1088,LUV DRIVE,POPCORE,RoughSketch feat.Aikapin,25,188,luvdrive,,,
1089,MAXIVCORD,ADMIRABLE,"BEMANI Sound Team ""dj TAKA""",25,154,maxivcrd,,,
1090,Midnight Lady,NU 80's DISCO FUNK,Dirty Androids,25,128,mid_lady,,,
1091,Mira,ALTERNATIVE FUGUE,Akhuta,25,184,mira,,,28
1092,n'pa pa BBQ,FUTURE TERROR,YUC'e,25,300,npapabbq,,,
1093,NITROUS CANNON,MACHINEGUN PSYSTYLE,かめりあ,25,169,nitrous,,,
1094,No Limit 2 dAnce feat. 大山愛未,HYPER TECHNO,Y&Co.,25,155,no2dance,,,
1095,Nothing but Theory,ULTRA JAZZFUNKTION,lapix,25,160,nbtheory,,,
1096,O/D*20,TECHNO,Ryu*,25,155,o_d_20,,,
1097,Only for now,PSYCHDELIC TRANCE,RINA SOUND PRODUCE : KAZUYA TAKASE,25,150,only4now,,,
1098,Papilio ulysses,DRUMSTEP,"BEMANI Sound Team ""SYUNN""",25,180,papilio,,,
1099,Persephone,HARDSTYLE,Massive New Krew,25,155,prsphone,,,
1100,Rampage,HARDCORE,USAO,25,195,rampage,,,
1101,Raspberry Railgun,PANIC FUSION,OSTER project,25,142,rrailgun,,,
1102,REVOLVER,Hi-TECHDANCE,sky_delta,25,160,revolver,,,
1103,Rise Circuit,DRUM'N'BASS,COSIO,25,195,rcircuit,,,29
1104,SHOX,DRUM'N'BASS,RAM,25,175,shox,,,28
1105,Sleepless days,THE WORLD EVOLVE,猫叉Master feat.Mayumi Morinaga,25,188,sleeples,,,
1106,Slipstream,FUTURE CORE,lapix,25,175,slipstrm,,,
1107,Son， not gabba now,GABBA,Y&Co.,25,170,songabba,,,28
1108,SPEED,ROCK FUSION,"BEMANI Sound Team ""Mutsuhiko Izumi""",25,220,speed,,,28
1109,SPEED DEMON,HARDTEK,GUHROOVY feat. NO+CHIN,25,190,spedemon,,,
1110,STARLIGHT JUNCTION,HEAV'NLY TRANCE,SOUND HOLIC feat. Nana Takahashi,25,160,starjunc,,,
1111,Static State,ELECTRO TRANCE,Nhato,25,138,staticst,,,
1112,SUNLiGHT (IIDX Mix),TRANCE SPEED,日龍,25,170,sunlight,,,
1113,Temple of Anubis,PSYSTYLE,Massive New Krew,25,155,t_anubis,,,
1114,THE CANNONBALLER,EUROBEAT,L.E.D. feat. YURiCa/花たん,25,170,tcannonb,,,
1115,The Chase,TECH BREAKS,DJ Mass MAD Izm*,25,142,thechase,,,
1116,The Revolution (VIP Mix),HDM,Scott Brown & M-Project,25,175,trevovip,,,
1117,UMMU,OSHARave,t+pazolite,25,180,ummu,,,
1118,Usual Days-remix,DANCE POP,ota2,25,139,usualday,,,
1119,VOX RUSH,ROTTERDAM RAVE,青龍 × sampling masters MEGA & sampling masters AYA,25,202,vox_rush,,,28
1120,Xperanza,HYBRID HARDCORE,aran,25,200,xperanza,,,
1121,うさ☆かめ 大戦争！,プログレッシブ徒競走,ARM×狐夢想 feat. I've : 柚子乃 & RINA,25,210,_usakame,,,
1122,エディブルフラワーの独白,HARD FRENCH,OSTER project feat. 常盤ゆう,25,180,_ediblef,,,
1123,シムルグの目醒め,NATURE,"BEMANI Sound Team ""DJ TOTTO"" feat.rionos",25,190,_simurgh,,,
1124,ナイトシティー・アヴァンチュール,歌謡ニューウェーブ,森永真由美,25,170,_nitcity,,,
1125,バ→ビ→ブ→Bomb!,電波ソング,ヒゲドライバー join. 新菜まこ & 松平なな,25,175,_babibu,,,
1126,ハイ*ビスカス ft. Kanae Asaba,YANKEE CAR J TRANCE,Xceon,25,157,_hibiscs,,,
1127,バスルーム ロマンス,CLASSIC MOTIF,"BEMANI Sound Team ""Saori Watanabe""",25,155,_bathrom,,,
1128,パラドキシカル・タイムリープトライアル(Short Ver.),AKIBA-POP,MOSAIC.WAV,25,188,_paradox,,,
1129,ラストセンチュリーメランコリック,FUTURE J-POP,DJ Taku aka ☆Taku Takahashi (m-flo),25,170,_lastcen,,,
1130,共犯へヴンズコード,ELEGANT SWING,D-Evoke（与那嶺雅人/小日向翔）,25,219,_kyouhan,,,
1131,純真可憐デザイア,EMOTIONAL ROCK,"BEMANI Sound Team ""HuΣeR"" feat.Fernweh",25,182,_jdesire,,,
1132,神謳 -RESONANCE-,Hi-MYTH,SOUND HOLIC feat. Nana Takahashi Vs.GOD PHOENIX Prim,25,180,_resonan,,,
1133,草原の王女-軌跡を辿って-,JOURNEY SCENE,劇団レコード,25,142,_psougen,,,
1134,東京神話,ORBITALIC GABBER STEP,"DJ TECHNORCH feat.宇宙★海月 vs BEMANI Sound Team ""U1-ASAMi""",25,196,_tksinwa,,,
1135,命の標本,STRANGE WORLD MUSIC,志方あきこ,25,183,_inochi,,,
1136,& Intelligence,MEGA MIX,lapix,26,160,_and_int,,,
1137,50th Memorial Songs -Beginning Story-,ANNIVERSARY,BEMANI Sound Team,26,135,50th_bgn,,,
1138,50th Memorial Songs -Flagship medley-,ANNIVERSARY,BEMANI Sound Team,26,135-175,50th_flg,,,
1139,50th Memorial Songs -The BEMANI History-,ANNIVERSARY,BEMANI Sound Team,26,136,50th_bmn,,,
1140,50th Memorial Songs -二人の時 ～under the cherry blossoms～-,ANNIVERSARY,BEMANI Sound Team,26,160,50th_ftr,,,
1141,A Tale Hidden In The Abyss,COMMENT OUT,"BEMANI Sound Team ""person09""",26,216,atalehdn,,,29
1142,Afterimage d'automne,ASYMMETRY ART,"BEMANI Sound Team ""猫叉劇団""",26,232,afterimg,,,
1143,AGAiN,HARDCORE,DJ NAGAI,26,174,again,,,29
1144,Angels & Demons,DRUM & BASS,月代 彩,26,174,angeldmn,,,29
1145,BLACK JACKAL,DANCE MUSIC,Akira Complex,26,150,blackjcl,,,
1146,BLO§OM,BLOOM TRANCE,"BEMANI Sound Team ""TAG""",26,158,blossom,,,
1147,Carmina,SYMPHONIC TRANCECORE,CANVAS feat. Quimar,26,195,carmina,,,
1148,Carry Me Away,FUTURE CORE,lapix,26,175,carryme,,,
1149,Catch Our Fire!,MARVELOUS CHEER,中島由貴,26,190,catchfir,,,
1150,CODE:0,BIG BEAT,"BEMANI Sound Team ""HEXA""",26,125,code_0,,,
1151,CoMAAAAAAA,UPLIFTING ETHNIC,Ryu☆,26,150,comaaaaa,,,
1152,COSMIC CYBER,BIGCORE,"BEMANI Sound Team ""Captain Sonic""",26,170,coscyber,,,
1153,Cranberry City ft. Luschel,GARAGE,lapix,26,138,cranbery,,,
1154,dAuntl3ss,HARDER DANCE MUSIC,DJ Noriken,26,166,dauntl3s,,,
1155,Digital Skipper,HYBRID,"BEMANI Sound Team ""Expander""",26,150,dskipper,,,
1156,Dr. Chemical & Killing Machine,INDUSTRIAL TECHNO,Hommarju,26,165,dr_chemi,,,
1157,Drastic Dramatic,8BARS,KING & Princess,26,166,drasticd,,,
1158,DRUNK MONKY,MINIMAL,DJ ODDBALL,26,145,drkmonky,,,
1159,Ember Lights,FUSION TRANCE,Nhato,26,148,emberlts,,,
1160,EVANESCENT,PROGRESSIVE ROCK,SOUND HOLIC feat. Nana Takahashi,26,127-165,evanscnt,,,
1161,Garuda,JUKE/FOOTWORK,kors k,26,160,garuda,,,
1162,Geirskogul,CYBER DRUMSTEP,Maozon,26,177,geirskog,,,
1163,GENE,TECHNO GRAFFITI,VINCENT GANATCH,26,163,gene,,,
1164,GIGA THRASH,DUBSTEP,Blacklolita,26,150,gigathra,,,
1165,Glory,EDM,kradness,26,134,glory,,,
1166,GO OVER WITH GLARE -ROOTAGE 26-,HARDSTYLE,"BEMANI Sound Team ""L.E.D.-G""",26,170,go_glare,,,
1167,HARD BRAIN,HARD TECHNO,AJURIKA,26,155,hrdbrain,,,
1168,HEISEI,ELECTRONIC RHAPSODY,"BEMANI Sound Team ""dj TAKA""",26,152,heisei,,,
1169,HOT LIMIT,IIDX EDITION,"Remixed by BEMANI Sound Team ""HuΣeR feat.PON""",26,170,hotlimit,,,
1170,Hurry Hurry,RAVE SXXX,Masayoshi Iimori,26,160,huryhury,,,
1171,IDC feat.REVERBEE (Mo'Cuts Ver),TECH-BREAKS,DJ Mass MAD Izm*,26,140,idc,,,
1172,IDOL syndrome.,PSYCHEDELIC ROCK,RINA,26,145,idolsynd,,,
1173,KILL EACH OTHER,PSYSTYLE,"BEMANI Sound Team ""L.E.D. VS. L.E.D.-G""",26,162,killeach,,,
1174,L.F.O,UK HARDCORE,aran,26,180,lfo,,,
1175,LADYBIRD,GLITCH HOP,YUC'e,26,230,ladybird,,,
1176,Let me be your cure,ELECTRIC DANCE ROCK,Pizuya's Cell,26,192,ltmecure,,,
1177,Lethal Weapon,RECKLESS HARDCORE,"BEMANI Sound Team ""HuΣeR""",26,90-180,lethalwp,,,
1178,Level One,Drumstep / DnB,Yamato,26,173,levelone,,,
1179,Lift Us High,MELODIC TRANCE,"BEMANI Sound Team ""Sota Fujimori""",26,150,lifthigh,,,
1180,LOST TECHNOLOGIE,TECHNO,かめりあ,26,157,losttech,,,
1181,Macho Monky,JUNGLE TERROR,kors k,26,150,machomnk,,,
1182,Necroxis Girl,GLITCH DUBSTEP,"BEMANI Sound Team ""HuΣeR""",26,150,necroxis,,,
1183,"Next Tales 2 Oath (IIDX 20th Anniv ""Ring"" Theme)",THEME SONG,Hommarju,26,180,nexttale,,,
1184,Night! Night! Night!,EURO DYNAMITE,MM,26,165,nightx3,,,
1185,ONIGOROSHI,TOKYO STYLE SPEEDCORE,m1dy,26,400,onigoros,,,
1186,OVER TIME,ELECTRO POP,空中分解feat.アンテナガール,26,134,overtime,,,
1187,Painful Fate,DRUM'N'BASS,"BEMANI Sound Team ""猫叉Master""",26,192,painfate,,,
1188,Particle Arts,NEOTRANCE,Virtual Self,26,162-178,ptclarts,,,29
1189,Playing With Fire,SPEED RAVE,kors k,26,160,playfire,,,
1190,Please Welcome Mr.C,JAZZY HOLIC,C-Show,26,230,pls_mr_c,,,
1191,Psycho Sheep Riddim,RIDDIM DUBSTEP,"BEMANI Sound Team ""SYUNN""",26,150,psysheep,,,
1192,R∞tAge,NEO J-TEKNO,"BEMANI Sound Team ""HuΣeR+""",26,150,rootage,,,
1193,Re:Story,J-POP,ももいろクローバーZ,26,105,re_story,,,28
1194,Red. by Jack Trance,TECH-BREAKS,DJ Mass MAD Izm*,26,160,red_jack,,,
1195,REPLAY,TECHNO,SLAKE,26,140,replay,,,
1196,ROCK女 feat. 大山愛未， Ken,TRANCE,Y&Co.,26,150,rockonna,,,
1197,ROZA DE ANDALUCIA,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. Nana Takahashi,26,191,rozaanda,,,29
1198,ruin of opals,IRIDESCENCE JAZZ ETUDE,上ノ瀬つかさ,26,220-390,ruinopal,,,
1199,Serious?,FESTIVAL TRAP,KSUKE,26,150,serious,,,
1200,Sidechained Threats,ELECTRO,sanodg,26,140,sidchain,,,29
1201,SIGMA,HARDROCK,"BEMANI Sound Team ""Mutsuhiko Izumi""",26,130,sigma,,,29
1202,Six String Proof,HARDROCK,"BEMANI Sound Team ""Yvya × Mutsuhiko Izumi""",26,130,sixproof,,,
1203,SPEED ROCKER,PSYCHEDELIC TRANCE,AJURIKA,26,145,sprocker,,,
1204,Starry Night,HARDSTYLE,Massive New Krew feat.松平なな,26,155,starrynt,,,29
1205,Technicolour Dreams,HDM,DUNE & M-Project & GUHROOVY,26,170,techcolr,,,
1206,The Best of Both Worlds,EUROTRAPBEAT,☆Taku Takahashi (m-flo， block.fm),26,160,t_bestof,,,
1207,THE DAY OF JUBILATIONS,HARD ELECTRIC POP,"BEMANI Sound Team ""S-C-U vs L.E.D.""",26,181,t_jubila,,,
1208,The Rebellion of Sequencer,DJENTCORE,DJ Myosuke,26,300,t_rebeli,,,
1209,The Sealer ～ア・ミリアとミリアの民～,ELEMENTAL JIG,Zektbach,26,137-205,t_sealer,,,
1210,toy boxer,BOXINGCORE,"BEMANI Sound Team ""S-C-U & SYUNN""",26,190,toyboxer,,,
1211,ToyCube Pf.(RX-Ver.S.P.L.),NEW AGE,高田雅史,26,137-180,toycube,,,
1212,Trill auf G,MUSIC GAMES HARDCORE,"BEMANI Sound Team ""dj TAKA""",26,188,trill_g,,,
1213,Twilight Warp,CYBER DANCE MUSIC,Maozon feat. Kyte,26,145,twi_warp,,,
1214,U.S.A.,IIDX EDITION,"Remixed by BEMANI Sound Team ""PHQUASE feat.TRANDER Jr.""",26,177,usa,,,
1215,Unbelief,METAL,"BEMANI Sound Team ""Anonymous""",26,135,unbelief,,,
1216,UNDERWORLD HOLOGRAPHY,DRUM & BASS,"BEMANI Sound Team ""L.E.D."" feat. KOTOKO",26,187,undrholo,,,
1217,Urban Constellations,JAZZY FOOTWORK JUNGLE,Dirty Androids,26,167,urbancon,,,
1218,Visterhv,REBIRTH OUT,Feryquitous,26,191,visterhv,,,
1219,voltississimo,VVV,"BEMANI Sound Team ""PHQUASE""",26,225,voltissi,,,
1220,Wing of Hearts,HYPER HANDS UP,USAO & DJ Nanashi,26,187,wing_hts,,,
1221,Wolf 1061,PIANO TRANCE,Xceon,26,173,wolf1061,,,
1222,Won(*3*)Chu KissMe!,IIDX EDITION,"Remixed by BEMANI Sound Team ""L.E.D."" & IOSYS",26,160,won_chu,,,
1223,Wonderland,CANDY RAVE GABBER,kors k,26,180,wndrland,,,
1224,X-DEN,ULTIΣATE COLLABORATION,T.Σ.Generation,26,200,_kai_den,,,
1225,XENON II ～TOMOYUKIの野望～,ELECTRO SHOCK,Mr.T,26,160,xenon2,,,
1226,Xlo,NEUTRONIKA,sasakure.UK,26,165,xlo,,,
1227,Yum Yum Jelly,FUTURE BASS,YUC'e,26,180,yumjelly,,,
1228,ZENDEGI DANCE,ORBITALIC ORIENTAL ELECTRO,"ARM × BEMANI Sound Team ""U1 overground""",26,160,zendegi,,,
1229,おーまい！らぶりー！すうぃーてぃ！だーりん！,LOVELY YOUTH,"BEMANI Sound Team ""PON"" feat.NU-KO",26,170,_omylove,,,
1230,お菓子の王国,SPEED CANDY,Snail's House,26,190,_candykd,,,
1231,グラナダの風,SPANISH GUITAR,"BEMANI Sound Team ""劇団レコード""",26,130,_granada,,,
1232,サクラあっぱれーしょん,IIDX EDITION,"Remixed by BEMANI Sound Team ""TAG"" feat. 柊木りお",26,140,_sappare,,,
1233,セカンドピアス,GIRLS ROCK,OSTER project feat. echo,26,138,_scndear,,,
1234,ハードベース・フェスタ,A-STYLE RUSSIAN HARDBASS,かめりあ feat. ななひら,26,158,_hbfesta,,,
1235,ミストレス・アンに花束を,ELECTRONICA,"soejima takuma feat.BEMANI Sound Team ""猫叉Master""",26,135,_bouqann,,,
1236,ミッドナイト☆WAR,BEMANIZED ROCKCORE,いちか,26,156,_mid_war,,,
1237,夏の匂い。キミの残像。 ft. Kanae Asaba,Re 90's J-DANCE POP,Xceon,26,161,_ntnnioi,,,
1238,花冠 feat.Aikapin,SOCA,RoughSkreamZ,26,83-180,_hanakan,,,
1239,金野火織の金色提言,音ゲー賛美歌,DJ TECHNORCH feat. 宇宙★海月,26,225,_k_hiori,,,
1240,最小三倍完全数,ピタゴラス的不完全性破壊衝動音律(ハンマーによる),DJ TECHNORCH,26,220,_saisho3,,,
1241,深愛のリグレット,PIANO J TRANCE POP,Xceon feat.Mayumi Morinaga,26,145,_shinair,,,
1242,泰東ノ翠霞,JAPANESE POPS,bermei.inazawa/feat.霜月はるか,26,180,_taito26,,,
1243,爆ゼニ☆がってんワーカー,勤労☆電波,ARM×狐夢想 feat. ななひら,26,195,_bakzeni,,,
1244,抱きしめてモナムール,Hi-歌謡コア,冬色AMOUR☆Prim,26,190,_dakismt,,,
1245,龍王の霊廟(Mausoleum Of The Primal Dragon),RETROSPECTIVE EPIC MUSIC,"BEMANI Sound Team ""黒猫ダンジョン""",26,144,_mausole,,,
1246,27th style,HIP HOP,"三代目 ""dj TAKA & DAYBREAKERS""",27,150,27thstyl,,,
1247,AKASHIC BREAK,LAPLACE CORE,"BEMANI Sound Team ""TAG""",27,205,akashicb,,,
1248,And-RoiD,J-POP,Fujishiro feat.KNA,27,173,and_roid,,,
1249,Backyard Stars,FUTURE BASS,TAKU INOUE,27,175,backyard,,,
1250,beatAffection,BEAT MUSIC,ビートまりお,27,190,beataffe,,,
1251,Beautiful Harmony (IIDX Mix),PROGRESSIVE TRANCE,Ryu☆,27,135,bharmony,,,
1252,Bow shock!!,JAZZ PIANO TRANCE,Xceon,27,165,bowshock,,,
1253,Calvados Queen,JAZZ ROCK,OSTER project feat. かなたん,27,220,calvados,,,
1254,Change Yourself,TRANCE,ARM × kradness,27,155,changeys,,,
1255,Crank It,BASS HOUSE,Crayvxn,27,160,crankit,,,
1256,Do What You Want,FUTURE BASS,"BEMANI Sound Team ""SYUNN""",27,160,dowhat,,,
1257,Drop It,DUBSTEP/MMETAL/DJENT,Dazsta,27,155,dropit,,,
1258,Duration,DRUM & BASS,佐野電磁,27,180,duration,,,
1259,EXCITE,IIDX EDITION,"Remixed by BEMANI Sound Team ""HuΣeR feat.PON""",27,152,excite,,,
